device,mode,impl,launcher,variant,lanes,stack_policy,copy_policy,phys,nzstack,bcopy,threads,nz,nxp,nyp,land_pct,toolchain,gpu_arch,ms_min,ms_med,ns_per_col,it_outer,it_inner,kd_sum,regs,local_b,reps,nrun,host,git_hash,_file
GH200,dc_gpu,dc,cmp,faithful,1,prod,prod,faithful,128,0,1,50,473,297,0,nvfortran 26.3,cc90,2.8745342857E+01,2.8745405714E+01,198.056614,145137,2935578,4.9695304208E+05,254,66768,35,3,gh1,5f1887e,ks_min_gh2_20260804_002200.csv
GH200,dc_gpu,dc,cmp,faithful,1,prod,prod,faithful,128,0,1,75,473,297,0,nvfortran 26.3,cc90,5.0400755000E+01,5.0410055000E+01,347.263310,145137,2936000,5.1066355936E+05,254,66768,20,3,gh1,5f1887e,ks_min_gh2_20260804_002200.csv
GH200,dc_gpu,dc,solo,faithful,1,fit,full,faithful,31,0,1,30,128,128,0,nvfortran 26.3,cc90,2.3497000000E+00,2.3499510000E+00,130.858766,17956,354567,4.0977598153E+04,254,17008,100,3,gh1,4581bbd,gh200_scaling.csv
GH200,dc_gpu,dc,solo,faithful,1,fit,full,faithful,31,0,1,30,256,256,0,nvfortran 26.3,cc90,6.7869500000E+00,6.7912890000E+00,98.871715,68644,1355819,1.5615137393E+05,254,17008,100,3,gh1,4581bbd,gh200_scaling.csv
GH200,dc_gpu,dc,solo,faithful,1,fit,full,faithful,31,0,1,30,32,32,0,nvfortran 26.3,cc90,1.4954490000E+00,1.4958310000E+00,1035.629501,1444,28493,3.4001410348E+03,254,17008,100,3,gh1,4581bbd,gh200_scaling.csv
GH200,dc_gpu,dc,solo,faithful,1,fit,full,faithful,31,0,1,30,64,64,0,nvfortran 26.3,cc90,1.5497810000E+00,1.5500090000E+00,316.281837,4900,96753,1.1269504893E+04,254,17008,100,3,gh1,4581bbd,gh200_scaling.csv
GH200,dc_gpu,dc,solo,faithful,1,fit,full,faithful,76,0,1,75,1024,1024,0,nvfortran 26.3,cc90,3.3384800000E+02,3.3393503333E+02,314.683759,1060900,21465420,3.7306650941E+06,254,40048,3,3,gh1,4581bbd,gh200_scaling.csv
GH200,dc_gpu,dc,solo,faithful,1,fit,full,faithful,76,0,1,75,1024,512,0,nvfortran 26.3,cc90,1.6869298333E+02,1.6871786667E+02,316.176825,533540,10792625,1.8767585173E+06,254,40048,6,3,gh1,4581bbd,gh200_scaling.csv
GH200,dc_gpu,dc,solo,faithful,1,fit,full,faithful,76,0,1,75,2048,1024,0,nvfortran 26.3,cc90,6.4891363333E+02,6.4893000000E+02,306.725042,2115620,42800351,7.4403986076E+06,254,40048,3,3,gh1,4581bbd,gh200_scaling.csv
GH200,dc_gpu,dc,solo,faithful,1,fit,full,faithful,76,0,1,75,2048,2048,0,nvfortran 26.3,cc90,1.2916207333E+03,1.2917076000E+03,306.149905,4218916,85366301,1.4831252740E+07,254,40048,3,3,gh1,4581bbd,gh200_scaling.csv
GH200,dc_gpu,dc,solo,faithful,1,fit,full,faithful,76,0,1,75,256,256,0,nvfortran 26.3,cc90,2.6179356410E+01,2.6180200000E+01,381.378655,68644,1389243,2.4154173553E+05,254,40048,39,3,gh1,4581bbd,gh200_scaling.csv
GH200,dc_gpu,dc,solo,faithful,1,fit,full,faithful,76,0,1,75,473,297,0,nvfortran 26.3,cc90,5.0655605000E+01,5.0657845000E+01,349.019237,145137,2936000,5.1066355936E+05,254,40048,20,3,gh1,4581bbd,gh200_scaling.csv
GH200,dc_gpu,dc,solo,faithful,1,fit,full,faithful,76,0,1,75,512,512,0,nvfortran 26.3,cc90,8.7395750000E+01,8.7399758333E+01,325.709776,268324,5429346,9.4366337969E+05,254,40048,12,3,gh1,4581bbd,gh200_scaling.csv
GH200,dc_gpu,dc,solo,faithful,1,fit,prod,faithful,101,0,1,100,473,297,0,nvfortran 26.3,cc90,7.3547142857E+01,7.3564714286E+01,506.742890,145137,2935887,5.1127272001E+05,254,52944,14,3,gh1,5f1887e,ks_min_gh2_20260804_002200.csv
GH200,dc_gpu,dc,solo,faithful,1,fit,prod,faithful,11,0,1,10,473,297,0,nvfortran 26.3,cc90,1.7317200000E+00,1.7343090000E+00,11.931623,145197,299883,1.7667795128E+04,0,0,100,3,gh1,c3c2a0c,ks_min_gh1_20260803_181847.csv
GH200,dc_gpu,dc,solo,faithful,1,fit,prod,faithful,26,0,1,25,473,297,0,nvfortran 26.3,cc90,9.1115690000E+00,9.1121910000E+00,62.779091,145137,2778428,2.4191559953E+05,0,0,100,3,gh1,c3c2a0c,ks_min_gh1_20260803_181847.csv
GH200,dc_gpu,dc,solo,faithful,1,fit,prod,faithful,31,0,1,30,473,297,0,nvfortran 26.3,cc90,1.2556787500E+01,1.2565336250E+01,86.516791,145137,2866522,3.2998816625E+05,0,0,80,3,gh1,c3c2a0c,ks_min_gh1_20260803_181847.csv
GH200,dc_gpu,dc,solo,faithful,1,fit,prod,faithful,51,0,1,50,473,297,0,nvfortran 26.3,cc90,2.8862260000E+01,2.8870371429E+01,198.862178,145137,2935578,4.9695304208E+05,0,0,35,3,gh1,c3c2a0c,ks_min_gh1_20260803_181847.csv
GH200,dc_gpu,dc,solo,faithful,1,fit,prod,faithful,76,0,1,75,473,297,0,nvfortran 26.3,cc90,5.0255850000E+01,5.0256005000E+01,346.264908,145137,2936000,5.1066355936E+05,0,0,20,3,gh1,c3c2a0c,ks_min_gh1_20260803_181847.csv
GH200,dc_gpu,dc,solo,faithful,1,prod,prod,faithful,128,0,1,10,473,297,0,nvfortran 26.3,cc90,1.8692800000E+00,1.8704800000E+00,12.879417,145197,299883,1.7667795128E+04,0,0,100,3,gh1,c3c2a0c,ks_min_gh1_20260803_181847.csv
GH200,dc_gpu,dc,solo,faithful,1,prod,prod,faithful,128,0,1,100,473,297,0,nvfortran 26.3,cc90,7.2079571429E+01,7.2081792857E+01,496.631262,145137,2935887,5.1127272001E+05,254,66768,14,3,gh1,5f1887e,ks_min_gh2_20260804_002200.csv
GH200,dc_gpu,dc,solo,faithful,1,prod,prod,faithful,128,0,1,25,473,297,0,nvfortran 26.3,cc90,9.3868310000E+00,9.3876720000E+00,64.675658,145137,2778428,2.4191559953E+05,0,0,100,3,gh1,c3c2a0c,ks_min_gh1_20260803_181847.csv
GH200,dc_gpu,dc,solo,faithful,1,prod,prod,faithful,128,0,1,30,473,297,0,nvfortran 26.3,cc90,1.2696786076E+01,1.2699721519E+01,87.481387,145137,2866522,3.2998816625E+05,0,0,79,3,gh1,c3c2a0c,ks_min_gh1_20260803_181847.csv
GH200,dc_gpu,dc,solo,faithful,1,prod,prod,faithful,128,0,1,50,473,297,0,nvfortran 26.3,cc90,2.8637717143E+01,2.8657142857E+01,197.315069,145137,2935578,4.9695304208E+05,0,0,35,3,gh1,c3c2a0c,ks_min_gh1_20260803_181847.csv
GH200,dc_gpu,dc,solo,faithful,1,prod,prod,faithful,128,0,1,75,473,297,0,nvfortran 26.3,cc90,5.0391855000E+01,5.0397695000E+01,347.201988,145137,2936000,5.1066355936E+05,254,66768,20,3,gh1,5f1887e,ks_min_gh2_20260804_002200.csv
Grace,dc_multicore,dc,solo,faithful,1,fit,prod,faithful,101,0,1,100,64,64,0,nvfortran 26.3,cc90,2.1868940000E+02,2.1892058000E+02,44630.489796,4900,99315,1.7375307995E+04,0,0,5,3,gh2,d65ed5a,ks_min_gh2_20260804_003049.csv
Grace,dc_multicore,dc,solo,faithful,1,fit,prod,faithful,101,0,18,100,64,64,0,nvfortran 26.3,cc90,1.3074712987E+01,1.3085519481E+01,2668.308773,4900,99315,1.7375307995E+04,0,0,77,3,gh2,d65ed5a,ks_min_gh2_20260804_003049.csv
Grace,dc_multicore,dc,solo,faithful,1,fit,prod,faithful,101,0,36,100,64,64,0,nvfortran 26.3,cc90,6.5684700000E+00,6.5718200000E+00,1340.504082,4900,99315,1.7375307995E+04,0,0,100,3,gh2,d65ed5a,ks_min_gh2_20260804_003049.csv
Grace,dc_multicore,dc,solo,faithful,1,fit,prod,faithful,101,0,72,100,64,64,0,nvfortran 26.3,cc90,3.3537490000E+00,3.3598310000E+00,684.438571,4900,99315,1.7375307995E+04,0,0,100,3,gh2,d65ed5a,ks_min_gh2_20260804_003049.csv
Grace,dc_multicore,dc,solo,faithful,1,fit,prod,faithful,101,0,8,100,64,64,0,nvfortran 26.3,cc90,2.9175055882E+01,2.9220200000E+01,5954.093037,4900,99315,1.7375307995E+04,0,0,34,3,gh2,d65ed5a,ks_min_gh2_20260804_003049.csv
Grace,dc_multicore,dc,solo,faithful,1,fit,prod,faithful,11,0,1,10,64,64,0,nvfortran 26.3,cc90,3.2056400000E+00,3.2071180000E+00,654.212245,4902,11606,6.8205675711E+02,0,0,100,3,gh2,d65ed5a,ks_min_gh2_20260804_003049.csv
Grace,dc_multicore,dc,solo,faithful,1,fit,prod,faithful,11,0,18,10,64,64,0,nvfortran 26.3,cc90,6.8156000000E-01,6.8181100000E-01,139.093878,4902,11606,6.8205675711E+02,0,0,100,3,gh2,d65ed5a,ks_min_gh2_20260804_003049.csv
Grace,dc_multicore,dc,solo,faithful,1,fit,prod,faithful,11,0,36,10,64,64,0,nvfortran 26.3,cc90,3.4806000000E-01,3.4852900000E-01,71.032653,4902,11606,6.8205675711E+02,0,0,100,3,gh2,d65ed5a,ks_min_gh2_20260804_003049.csv
Grace,dc_multicore,dc,solo,faithful,1,fit,prod,faithful,11,0,72,10,64,64,0,nvfortran 26.3,cc90,1.9475900000E-01,1.9477800000E-01,39.746735,4902,11606,6.8205675711E+02,0,0,100,3,gh2,d65ed5a,ks_min_gh2_20260804_003049.csv
Grace,dc_multicore,dc,solo,faithful,1,fit,prod,faithful,11,0,8,10,64,64,0,nvfortran 26.3,cc90,1.3931900000E+00,1.4024590000E+00,284.324490,4902,11606,6.8205675711E+02,0,0,100,3,gh2,d65ed5a,ks_min_gh2_20260804_003049.csv
Grace,dc_multicore,dc,solo,faithful,1,fit,prod,faithful,26,0,1,25,64,64,0,nvfortran 26.3,cc90,3.2674641935E+01,3.2691641935E+01,6668.294272,4900,93699,8.2706422989E+03,0,0,31,3,gh2,d65ed5a,ks_min_gh2_20260804_003049.csv
Grace,dc_multicore,dc,solo,faithful,1,fit,prod,faithful,26,0,18,25,64,64,0,nvfortran 26.3,cc90,2.4347710000E+00,2.4409100000E+00,496.892041,4900,93699,8.2706422989E+03,0,0,100,3,gh2,d65ed5a,ks_min_gh2_20260804_003049.csv
Grace,dc_multicore,dc,solo,faithful,1,fit,prod,faithful,26,0,36,25,64,64,0,nvfortran 26.3,cc90,1.2161300000E+00,1.2167380000E+00,248.189796,4900,93699,8.2706422989E+03,0,0,100,3,gh2,d65ed5a,ks_min_gh2_20260804_003049.csv
Grace,dc_multicore,dc,solo,faithful,1,fit,prod,faithful,26,0,72,25,64,64,0,nvfortran 26.3,cc90,6.2562900000E-01,6.3122000000E-01,127.679388,4900,93699,8.2706422989E+03,0,0,100,3,gh2,d65ed5a,ks_min_gh2_20260804_003049.csv
Grace,dc_multicore,dc,solo,faithful,1,fit,prod,faithful,26,0,8,25,64,64,0,nvfortran 26.3,cc90,5.3442700000E+00,5.3468300000E+00,1090.667347,4900,93699,8.2706422989E+03,0,0,100,3,gh2,d65ed5a,ks_min_gh2_20260804_003049.csv
Grace,dc_multicore,dc,solo,faithful,1,fit,prod,faithful,31,0,1,30,64,64,0,nvfortran 26.3,cc90,4.3751043478E+01,4.3810643478E+01,8928.784383,4900,96753,1.1269504893E+04,0,0,23,3,gh2,d65ed5a,ks_min_gh2_20260804_003049.csv
Grace,dc_multicore,dc,solo,faithful,1,fit,prod,faithful,31,0,18,30,64,64,0,nvfortran 26.3,cc90,3.1336410000E+00,3.1340290000E+00,639.518571,4900,96753,1.1269504893E+04,0,0,100,3,gh2,d65ed5a,ks_min_gh2_20260804_003049.csv
Grace,dc_multicore,dc,solo,faithful,1,fit,prod,faithful,31,0,36,30,64,64,0,nvfortran 26.3,cc90,1.5642900000E+00,1.5651290000E+00,319.242857,4900,96753,1.1269504893E+04,0,0,100,3,gh2,d65ed5a,ks_min_gh2_20260804_003049.csv
Grace,dc_multicore,dc,solo,faithful,1,fit,prod,faithful,31,0,72,30,64,64,0,nvfortran 26.3,cc90,7.9804100000E-01,7.9918800000E-01,162.865510,4900,96753,1.1269504893E+04,0,0,100,3,gh2,d65ed5a,ks_min_gh2_20260804_003049.csv
Grace,dc_multicore,dc,solo,faithful,1,fit,prod,faithful,31,0,8,30,64,64,0,nvfortran 26.3,cc90,6.9261190000E+00,6.9306490000E+00,1413.493673,4900,96753,1.1269504893E+04,0,0,100,3,gh2,d65ed5a,ks_min_gh2_20260804_003049.csv
Grace,dc_multicore,dc,solo,faithful,1,fit,prod,faithful,51,0,1,50,64,64,0,nvfortran 26.3,cc90,9.3463181818E+01,9.3647109091E+01,19074.118738,4900,99272,1.6897225677E+04,0,0,11,3,gh2,d65ed5a,ks_min_gh2_20260804_003049.csv
Grace,dc_multicore,dc,solo,faithful,1,fit,prod,faithful,51,0,18,50,64,64,0,nvfortran 26.3,cc90,6.0269020000E+00,6.0317800000E+00,1229.980000,4900,99272,1.6897225677E+04,0,0,100,3,gh2,d65ed5a,ks_min_gh2_20260804_003049.csv
Grace,dc_multicore,dc,solo,faithful,1,fit,prod,faithful,51,0,36,50,64,64,0,nvfortran 26.3,cc90,3.0319790000E+00,3.0334180000E+00,618.771224,4900,99272,1.6897225677E+04,0,0,100,3,gh2,d65ed5a,ks_min_gh2_20260804_003049.csv
Grace,dc_multicore,dc,solo,faithful,1,fit,prod,faithful,51,0,72,50,64,64,0,nvfortran 26.3,cc90,1.5442800000E+00,1.5463780000E+00,315.159184,4900,99272,1.6897225677E+04,0,0,100,3,gh2,d65ed5a,ks_min_gh2_20260804_003049.csv
Grace,dc_multicore,dc,solo,faithful,1,fit,prod,faithful,51,0,8,50,64,64,0,nvfortran 26.3,cc90,1.3301175676E+01,1.3340985333E+01,2714.525648,4900,99272,1.6897225677E+04,0,0,75,3,gh2,d65ed5a,ks_min_gh2_20260804_003049.csv
Grace,dc_multicore,dc,solo,faithful,1,fit,prod,faithful,76,0,1,75,64,64,0,nvfortran 26.3,cc90,1.5602997143E+02,1.5678457143E+02,31842.851312,4900,99341,1.7354910659E+04,0,0,7,3,gh2,d65ed5a,ks_min_gh2_20260804_003049.csv
Grace,dc_multicore,dc,solo,faithful,1,fit,prod,faithful,76,0,18,75,64,64,0,nvfortran 26.3,cc90,9.5740080000E+00,9.5931390000E+00,1953.879184,4900,99341,1.7354910659E+04,0,0,100,3,gh2,d65ed5a,ks_min_gh2_20260804_003049.csv
Grace,dc_multicore,dc,solo,faithful,1,fit,prod,faithful,76,0,36,75,64,64,0,nvfortran 26.3,cc90,4.8159790000E+00,4.8177720000E+00,982.852857,4900,99341,1.7354910659E+04,0,0,100,3,gh2,d65ed5a,ks_min_gh2_20260804_003049.csv
Grace,dc_multicore,dc,solo,faithful,1,fit,prod,faithful,76,0,72,75,64,64,0,nvfortran 26.3,cc90,2.4479320000E+00,2.4649600000E+00,499.577959,4900,99341,1.7354910659E+04,0,0,100,3,gh2,d65ed5a,ks_min_gh2_20260804_003049.csv
Grace,dc_multicore,dc,solo,faithful,1,fit,prod,faithful,76,0,8,75,64,64,0,nvfortran 26.3,cc90,2.1283195745E+01,2.1302361702E+01,4343.509336,4900,99341,1.7354910659E+04,0,0,47,3,gh2,d65ed5a,ks_min_gh2_20260804_003049.csv
Grace,dc_multicore,dc,solo,faithful,1,prod,prod,faithful,128,0,1,10,473,297,0,nvfortran 26.3,cc90,9.3426836364E+01,9.3496536364E+01,643.714810,145197,299883,1.7667795128E+04,0,0,11,3,gh1,d65ed5a,ks_min_gh2_20260804_002300.csv
Grace,dc_multicore,dc,solo,faithful,1,prod,prod,faithful,128,0,1,10,64,64,0,nvfortran 26.3,cc90,3.2547590000E+00,3.2904700000E+00,664.236531,4902,11606,6.8205675711E+02,0,0,100,3,gh2,d65ed5a,ks_min_gh2_20260804_003049.csv
Grace,dc_multicore,dc,solo,faithful,1,prod,prod,faithful,128,0,1,100,473,297,0,nvfortran 26.3,cc90,6.8153176333E+03,6.8216323333E+03,46957.823527,145137,2935887,5.1127272001E+05,0,0,3,3,gh1,d65ed5a,ks_min_gh2_20260804_002300.csv
Grace,dc_multicore,dc,solo,faithful,1,prod,prod,faithful,128,0,1,100,64,64,0,nvfortran 26.3,cc90,2.1875120000E+02,2.1896220000E+02,44643.102041,4900,99315,1.7375307995E+04,0,0,5,3,gh2,d65ed5a,ks_min_gh2_20260804_003049.csv
Grace,dc_multicore,dc,solo,faithful,1,prod,prod,faithful,128,0,1,25,473,297,0,nvfortran 26.3,cc90,9.9397166667E+02,9.9868566667E+02,6848.506354,145137,2778428,2.4191559953E+05,0,0,3,3,gh1,d65ed5a,ks_min_gh2_20260804_002300.csv
Grace,dc_multicore,dc,solo,faithful,1,prod,prod,faithful,128,0,1,25,64,64,0,nvfortran 26.3,cc90,3.2771164516E+01,3.2808225806E+01,6687.992758,4900,93699,8.2706422989E+03,0,0,31,3,gh2,d65ed5a,ks_min_gh2_20260804_003049.csv
Grace,dc_multicore,dc,solo,faithful,1,prod,prod,faithful,128,0,1,30,473,297,0,nvfortran 26.3,cc90,1.3359133667E+03,1.3389959333E+03,9204.498968,145137,2866522,3.2998816625E+05,0,0,3,3,gh1,d65ed5a,ks_min_gh2_20260804_002300.csv
Grace,dc_multicore,dc,solo,faithful,1,prod,prod,faithful,128,0,1,30,64,64,0,nvfortran 26.3,cc90,4.3784700000E+01,4.3844130435E+01,8935.653061,4900,96753,1.1269504893E+04,0,0,23,3,gh2,d65ed5a,ks_min_gh2_20260804_003049.csv
Grace,dc_multicore,dc,solo,faithful,1,prod,prod,faithful,128,0,1,50,473,297,0,nvfortran 26.3,cc90,2.9350803667E+03,2.9385720000E+03,20222.826479,145137,2935578,4.9695304208E+05,0,0,3,3,gh1,d65ed5a,ks_min_gh2_20260804_002300.csv
Grace,dc_multicore,dc,solo,faithful,1,prod,prod,faithful,128,0,1,50,64,64,0,nvfortran 26.3,cc90,9.3298363636E+01,9.3340545455E+01,19040.482375,4900,99272,1.6897225677E+04,0,0,11,3,gh2,d65ed5a,ks_min_gh2_20260804_003049.csv
Grace,dc_multicore,dc,solo,faithful,1,prod,prod,faithful,128,0,1,75,473,297,0,nvfortran 26.3,cc90,4.8949140000E+03,4.8964723000E+03,33726.162178,145137,2936000,5.1066355936E+05,0,0,3,3,gh1,d65ed5a,ks_min_gh2_20260804_002300.csv
Grace,dc_multicore,dc,solo,faithful,1,prod,prod,faithful,128,0,1,75,64,64,0,nvfortran 26.3,cc90,1.5686055714E+02,1.5690285714E+02,32012.358600,4900,99341,1.7354910659E+04,0,0,7,3,gh2,d65ed5a,ks_min_gh2_20260804_003049.csv
Grace,dc_multicore,dc,solo,faithful,1,prod,prod,faithful,128,0,18,10,64,64,0,nvfortran 26.3,cc90,6.9135000000E-01,6.9440800000E-01,141.091837,4902,11606,6.8205675711E+02,0,0,100,3,gh2,d65ed5a,ks_min_gh2_20260804_003049.csv
Grace,dc_multicore,dc,solo,faithful,1,prod,prod,faithful,128,0,18,100,64,64,0,nvfortran 26.3,cc90,1.3087220779E+01,1.3120578947E+01,2670.861383,4900,99315,1.7375307995E+04,0,0,77,3,gh2,d65ed5a,ks_min_gh2_20260804_003049.csv
Grace,dc_multicore,dc,solo,faithful,1,prod,prod,faithful,128,0,18,25,64,64,0,nvfortran 26.3,cc90,2.4370100000E+00,2.4383290000E+00,497.348980,4900,93699,8.2706422989E+03,0,0,100,3,gh2,d65ed5a,ks_min_gh2_20260804_003049.csv
Grace,dc_multicore,dc,solo,faithful,1,prod,prod,faithful,128,0,18,30,64,64,0,nvfortran 26.3,cc90,3.1298400000E+00,3.1319810000E+00,638.742857,4900,96753,1.1269504893E+04,0,0,100,3,gh2,d65ed5a,ks_min_gh2_20260804_003049.csv
Grace,dc_multicore,dc,solo,faithful,1,prod,prod,faithful,128,0,18,50,64,64,0,nvfortran 26.3,cc90,6.0155390000E+00,6.0169600000E+00,1227.661020,4900,99272,1.6897225677E+04,0,0,100,3,gh2,d65ed5a,ks_min_gh2_20260804_003049.csv
Grace,dc_multicore,dc,solo,faithful,1,prod,prod,faithful,128,0,18,75,64,64,0,nvfortran 26.3,cc90,9.5862510000E+00,9.5894910000E+00,1956.377755,4900,99341,1.7354910659E+04,0,0,100,3,gh2,d65ed5a,ks_min_gh2_20260804_003049.csv
Grace,dc_multicore,dc,solo,faithful,1,prod,prod,faithful,128,0,36,10,64,64,0,nvfortran 26.3,cc90,3.5125000000E-01,3.5133100000E-01,71.683673,4902,11606,6.8205675711E+02,0,0,100,3,gh2,d65ed5a,ks_min_gh2_20260804_003049.csv
Grace,dc_multicore,dc,solo,faithful,1,prod,prod,faithful,128,0,36,100,64,64,0,nvfortran 26.3,cc90,6.5772310000E+00,6.5872880000E+00,1342.292041,4900,99315,1.7375307995E+04,0,0,100,3,gh2,d65ed5a,ks_min_gh2_20260804_003049.csv
Grace,dc_multicore,dc,solo,faithful,1,prod,prod,faithful,128,0,36,25,64,64,0,nvfortran 26.3,cc90,1.2218880000E+00,1.2244290000E+00,249.364898,4900,93699,8.2706422989E+03,0,0,100,3,gh2,d65ed5a,ks_min_gh2_20260804_003049.csv
Grace,dc_multicore,dc,solo,faithful,1,prod,prod,faithful,128,0,36,30,64,64,0,nvfortran 26.3,cc90,1.5639900000E+00,1.5661600000E+00,319.181633,4900,96753,1.1269504893E+04,0,0,100,3,gh2,d65ed5a,ks_min_gh2_20260804_003049.csv
Grace,dc_multicore,dc,solo,faithful,1,prod,prod,faithful,128,0,36,50,64,64,0,nvfortran 26.3,cc90,3.0296800000E+00,3.0313300000E+00,618.302041,4900,99272,1.6897225677E+04,0,0,100,3,gh2,d65ed5a,ks_min_gh2_20260804_003049.csv
Grace,dc_multicore,dc,solo,faithful,1,prod,prod,faithful,128,0,36,75,64,64,0,nvfortran 26.3,cc90,4.8129890000E+00,4.8136310000E+00,982.242653,4900,99341,1.7354910659E+04,0,0,100,3,gh2,d65ed5a,ks_min_gh2_20260804_003049.csv
Grace,dc_multicore,dc,solo,faithful,1,prod,prod,faithful,128,0,72,10,473,297,0,nvfortran 26.3,cc90,6.4345810000E+00,6.4364910000E+00,44.334532,145197,299883,1.7667795128E+04,0,0,100,3,gh1,d65ed5a,ks_min_gh2_20260804_002300.csv
Grace,dc_multicore,dc,solo,faithful,1,prod,prod,faithful,128,0,72,10,64,64,0,nvfortran 26.3,cc90,1.9667000000E-01,1.9712200000E-01,40.136735,4902,11606,6.8205675711E+02,0,0,100,3,gh2,d65ed5a,ks_min_gh2_20260804_003049.csv
Grace,dc_multicore,dc,solo,faithful,1,prod,prod,faithful,128,0,72,100,473,297,0,nvfortran 26.3,cc90,1.1761035556E+02,1.1763487778E+02,810.340269,145137,2935887,5.1127272001E+05,0,0,9,3,gh1,d65ed5a,ks_min_gh2_20260804_002300.csv
Grace,dc_multicore,dc,solo,faithful,1,prod,prod,faithful,128,0,72,100,64,64,0,nvfortran 26.3,cc90,3.3530780000E+00,3.3719800000E+00,684.301633,4900,99315,1.7375307995E+04,0,0,100,3,gh2,d65ed5a,ks_min_gh2_20260804_003049.csv
Grace,dc_multicore,dc,solo,faithful,1,prod,prod,faithful,128,0,72,25,473,297,0,nvfortran 26.3,cc90,2.1444446809E+01,2.1448063830E+01,147.753135,145137,2778428,2.4191559953E+05,0,0,47,3,gh1,d65ed5a,ks_min_gh2_20260804_002300.csv
Grace,dc_multicore,dc,solo,faithful,1,prod,prod,faithful,128,0,72,25,64,64,0,nvfortran 26.3,cc90,6.2347800000E-01,6.2843800000E-01,127.240408,4900,93699,8.2706422989E+03,0,0,100,3,gh2,d65ed5a,ks_min_gh2_20260804_003049.csv
Grace,dc_multicore,dc,solo,faithful,1,prod,prod,faithful,128,0,72,30,473,297,0,nvfortran 26.3,cc90,2.7026483784E+01,2.7032263158E+01,186.213604,145137,2866522,3.2998816625E+05,0,0,38,3,gh1,d65ed5a,ks_min_gh2_20260804_002300.csv
Grace,dc_multicore,dc,solo,faithful,1,prod,prod,faithful,128,0,72,30,64,64,0,nvfortran 26.3,cc90,8.0260000000E-01,8.0623200000E-01,163.795918,4900,96753,1.1269504893E+04,0,0,100,3,gh2,d65ed5a,ks_min_gh2_20260804_003049.csv
Grace,dc_multicore,dc,solo,faithful,1,prod,prod,faithful,128,0,72,50,473,297,0,nvfortran 26.3,cc90,5.3552215789E+01,5.3584373684E+01,368.977006,145137,2935578,4.9695304208E+05,0,0,19,3,gh1,d65ed5a,ks_min_gh2_20260804_002300.csv
Grace,dc_multicore,dc,solo,faithful,1,prod,prod,faithful,128,0,72,50,64,64,0,nvfortran 26.3,cc90,1.5413000000E+00,1.5420220000E+00,314.551020,4900,99272,1.6897225677E+04,0,0,100,3,gh2,d65ed5a,ks_min_gh2_20260804_003049.csv
Grace,dc_multicore,dc,solo,faithful,1,prod,prod,faithful,128,0,72,75,473,297,0,nvfortran 26.3,cc90,8.5580483333E+01,8.5847575000E+01,589.653109,145137,2936000,5.1066355936E+05,0,0,12,3,gh1,d65ed5a,ks_min_gh2_20260804_002300.csv
Grace,dc_multicore,dc,solo,faithful,1,prod,prod,faithful,128,0,72,75,64,64,0,nvfortran 26.3,cc90,2.4606800000E+00,2.4607200000E+00,502.179592,4900,99341,1.7354910659E+04,0,0,100,3,gh2,d65ed5a,ks_min_gh2_20260804_003049.csv
Grace,dc_multicore,dc,solo,faithful,1,prod,prod,faithful,128,0,8,10,64,64,0,nvfortran 26.3,cc90,1.4137980000E+00,1.4146310000E+00,288.530204,4902,11606,6.8205675711E+02,0,0,100,3,gh2,d65ed5a,ks_min_gh2_20260804_003049.csv
Grace,dc_multicore,dc,solo,faithful,1,prod,prod,faithful,128,0,8,100,64,64,0,nvfortran 26.3,cc90,2.9155200000E+01,2.9167911429E+01,5950.040816,4900,99315,1.7375307995E+04,0,0,35,3,gh2,d65ed5a,ks_min_gh2_20260804_003049.csv
Grace,dc_multicore,dc,solo,faithful,1,prod,prod,faithful,128,0,8,25,64,64,0,nvfortran 26.3,cc90,5.3690290000E+00,5.3699710000E+00,1095.720204,4900,93699,8.2706422989E+03,0,0,100,3,gh2,d65ed5a,ks_min_gh2_20260804_003049.csv
Grace,dc_multicore,dc,solo,faithful,1,prod,prod,faithful,128,0,8,30,64,64,0,nvfortran 26.3,cc90,6.9230100000E+00,6.9230390000E+00,1412.859184,4900,96753,1.1269504893E+04,0,0,100,3,gh2,d65ed5a,ks_min_gh2_20260804_003049.csv
Grace,dc_multicore,dc,solo,faithful,1,prod,prod,faithful,128,0,8,50,64,64,0,nvfortran 26.3,cc90,1.3301632895E+01,1.3313532000E+01,2714.618958,4900,99272,1.6897225677E+04,0,0,76,3,gh2,d65ed5a,ks_min_gh2_20260804_003049.csv
Grace,dc_multicore,dc,solo,faithful,1,prod,prod,faithful,128,0,8,75,64,64,0,nvfortran 26.3,cc90,2.1316721277E+01,2.1327997826E+01,4350.351281,4900,99341,1.7354910659E+04,0,0,47,3,gh2,d65ed5a,ks_min_gh2_20260804_003049.csv
Grace,dc_serial,dc,solo,faithful,1,fit,prod,faithful,101,0,1,100,64,64,0,nvfortran 26.3,cc90,2.3354820000E+02,2.3408756000E+02,47662.897959,4900,99315,1.7375307995E+04,0,0,5,3,gh2,d65ed5a,ks_min_gh2_20260804_002949.csv
Grace,dc_serial,dc,solo,faithful,1,fit,prod,faithful,11,0,1,10,64,64,0,nvfortran 26.3,cc90,3.0561990000E+00,3.0654100000E+00,623.714082,4902,11606,6.8205675711E+02,0,0,100,3,gh2,d65ed5a,ks_min_gh2_20260804_002949.csv
